evidence_package,representation,classifier,threshold,tp,fp,tn,fn,precision,recall,specificity,f1,balanced_accuracy,mcc,positive_prediction_rate
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.670000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.680000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.690000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.700000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.710000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.720000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.730000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.740000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.750000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.760000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.770000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.780000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.790000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.800000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.810000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.820000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.830000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.840000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.850000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.860000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.870000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.880000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.890000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.900000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.910000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.920000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.930000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.940000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.950000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.960000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.970000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.980000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,0.990000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,dummy,1.000000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.000000,269,2690,0,0,0.090909,1.000000,0.000000,0.166667,0.500000,0.000000,1.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.010000,245,1062,1628,24,0.187452,0.910781,0.605204,0.310914,0.757993,0.298708,0.441703
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.020000,236,884,1806,33,0.210714,0.877323,0.671375,0.339813,0.774349,0.325227,0.378506
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.030000,232,802,1888,37,0.224371,0.862454,0.701859,0.356101,0.782156,0.340248,0.349442
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.040000,229,748,1942,40,0.234391,0.851301,0.721933,0.367576,0.786617,0.350417,0.330179
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.050000,224,701,1989,45,0.242162,0.832714,0.739405,0.375209,0.786059,0.354807,0.312606
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.060000,222,661,2029,47,0.251416,0.825279,0.754275,0.385417,0.789777,0.364126,0.298412
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.070000,221,628,2062,48,0.260306,0.821561,0.766543,0.395349,0.794052,0.373776,0.286921
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.080000,220,601,2089,49,0.267966,0.817844,0.776580,0.403670,0.797212,0.381657,0.277459
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.090000,218,587,2103,51,0.270807,0.810409,0.781784,0.405959,0.796097,0.382556,0.272051
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.100000,216,557,2133,53,0.279431,0.802974,0.792937,0.414587,0.797955,0.389959,0.261237
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.110000,215,539,2151,54,0.285146,0.799257,0.799628,0.420332,0.799442,0.395099,0.254816
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.120000,214,519,2171,55,0.291951,0.795539,0.807063,0.427146,0.801301,0.401299,0.247719
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.130000,212,493,2197,57,0.300709,0.788104,0.816729,0.435318,0.802416,0.408146,0.238256
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.140000,211,475,2215,58,0.307580,0.784387,0.823420,0.441885,0.803903,0.414053,0.231835
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.150000,211,461,2229,58,0.313988,0.784387,0.828625,0.448459,0.806506,0.420633,0.227104
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.160000,209,443,2247,60,0.320552,0.776952,0.835316,0.453855,0.806134,0.424665,0.220345
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.170000,208,438,2252,61,0.321981,0.773234,0.837175,0.454645,0.805204,0.424785,0.218317
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.180000,208,423,2267,61,0.329635,0.773234,0.842751,0.462222,0.807993,0.432331,0.213248
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.190000,207,410,2280,62,0.335494,0.769517,0.847584,0.467269,0.808550,0.436689,0.208516
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.200000,206,403,2287,63,0.338259,0.765799,0.850186,0.469248,0.807993,0.438006,0.205813
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.210000,206,392,2298,63,0.344482,0.765799,0.854275,0.475202,0.810037,0.443913,0.202095
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.220000,206,385,2305,63,0.348562,0.765799,0.856877,0.479070,0.811338,0.447744,0.199730
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.230000,205,378,2312,64,0.351630,0.762082,0.859480,0.481221,0.810781,0.449240,0.197026
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.240000,205,363,2327,64,0.360915,0.762082,0.865056,0.489845,0.813569,0.457774,0.191957
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.250000,203,358,2332,66,0.361854,0.754647,0.866914,0.489157,0.810781,0.455859,0.189591
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.260000,202,345,2345,67,0.369287,0.750929,0.871747,0.495098,0.811338,0.461140,0.184860
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.270000,201,338,2352,68,0.372913,0.747212,0.874349,0.497525,0.810781,0.462950,0.182156
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.280000,200,327,2363,69,0.379507,0.743494,0.878439,0.502513,0.810967,0.467314,0.178101
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.290000,198,321,2369,71,0.381503,0.736059,0.880669,0.502538,0.808364,0.466195,0.175397
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.300000,197,318,2372,72,0.382524,0.732342,0.881784,0.502551,0.807063,0.465646,0.174045
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.310000,195,312,2378,74,0.384615,0.724907,0.884015,0.502577,0.804461,0.464568,0.171342
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.320000,195,310,2380,74,0.386139,0.724907,0.884758,0.503876,0.804833,0.465866,0.170666
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.330000,195,305,2385,74,0.390000,0.724907,0.886617,0.507152,0.805762,0.469139,0.168976
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.340000,194,300,2390,75,0.392713,0.721190,0.888476,0.508519,0.804833,0.469972,0.166948
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.350000,193,293,2397,76,0.397119,0.717472,0.891078,0.511258,0.804275,0.472192,0.164245
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.360000,192,283,2407,77,0.404211,0.713755,0.894796,0.516129,0.804275,0.476569,0.160527
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.370000,191,277,2413,78,0.408120,0.710037,0.897026,0.518318,0.803532,0.478274,0.158162
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.380000,191,271,2419,78,0.413420,0.710037,0.899257,0.522572,0.804647,0.482557,0.156134
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.390000,190,268,2422,79,0.414847,0.706320,0.900372,0.522696,0.803346,0.482204,0.154782
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.400000,190,265,2425,79,0.417582,0.706320,0.901487,0.524862,0.803903,0.484390,0.153768
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.410000,188,262,2428,81,0.417778,0.698885,0.902602,0.522949,0.800743,0.481528,0.152078
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.420000,188,259,2431,81,0.420582,0.698885,0.903717,0.525140,0.801301,0.483748,0.151065
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.430000,188,255,2435,81,0.424379,0.698885,0.905204,0.528090,0.802045,0.486739,0.149713
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.440000,187,250,2440,82,0.427918,0.695167,0.907063,0.529745,0.801115,0.487980,0.147685
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.450000,187,245,2445,82,0.432870,0.695167,0.908922,0.533524,0.802045,0.491823,0.145995
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.460000,187,242,2448,82,0.435897,0.695167,0.910037,0.535817,0.802602,0.494158,0.144981
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.470000,187,237,2453,82,0.441038,0.695167,0.911896,0.539683,0.803532,0.498097,0.143292
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.480000,186,235,2455,83,0.441805,0.691450,0.912639,0.539130,0.802045,0.497126,0.142278
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.490000,185,232,2458,84,0.443645,0.687732,0.913755,0.539359,0.800743,0.496961,0.140926
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.500000,182,227,2463,87,0.444988,0.676580,0.915613,0.536873,0.796097,0.493269,0.138222
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.510000,180,227,2463,89,0.442260,0.669145,0.915613,0.532544,0.792379,0.488080,0.137546
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.520000,180,223,2467,89,0.446650,0.669145,0.917100,0.535714,0.793123,0.491359,0.136195
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.530000,180,221,2469,89,0.448878,0.669145,0.917844,0.537313,0.793494,0.493014,0.135519
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.540000,180,216,2474,89,0.454545,0.669145,0.919703,0.541353,0.794424,0.497202,0.133829
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.550000,178,214,2476,91,0.454082,0.661710,0.920446,0.538578,0.791078,0.493669,0.132477
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.560000,176,210,2480,93,0.455959,0.654275,0.921933,0.537405,0.788104,0.491834,0.130449
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.570000,176,201,2489,93,0.466844,0.654275,0.925279,0.544892,0.789777,0.499686,0.127408
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.580000,175,197,2493,94,0.470430,0.650558,0.926766,0.546022,0.788662,0.500613,0.125718
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.590000,174,190,2500,95,0.478022,0.646840,0.929368,0.549763,0.788104,0.504327,0.123015
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.600000,174,189,2501,95,0.479339,0.646840,0.929740,0.550633,0.788290,0.505250,0.122677
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.610000,173,184,2506,96,0.484594,0.643123,0.931599,0.552716,0.787361,0.507250,0.120649
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.620000,172,182,2508,97,0.485876,0.639405,0.932342,0.552167,0.785874,0.506467,0.119635
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.630000,171,181,2509,98,0.485795,0.635688,0.932714,0.550725,0.784201,0.504738,0.118959
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.640000,168,178,2512,101,0.485549,0.624535,0.933829,0.546341,0.779182,0.499531,0.116931
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.650000,166,176,2514,103,0.485380,0.617100,0.934572,0.543372,0.775836,0.496043,0.115580
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.660000,166,173,2517,103,0.489676,0.617100,0.935688,0.546053,0.776394,0.498954,0.114566
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.670000,163,169,2521,106,0.490964,0.605948,0.937175,0.542429,0.771561,0.494711,0.112200
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.680000,163,167,2523,106,0.493939,0.605948,0.937918,0.544240,0.771933,0.496698,0.111524
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.690000,162,164,2526,107,0.496933,0.602230,0.939033,0.544538,0.770632,0.496967,0.110172
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.700000,161,157,2533,108,0.506289,0.598513,0.941636,0.548552,0.770074,0.501381,0.107469
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.710000,159,154,2536,110,0.507987,0.591078,0.942751,0.546392,0.766914,0.498985,0.105779
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.720000,157,152,2538,112,0.508091,0.583643,0.943494,0.543253,0.763569,0.495535,0.104427
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.730000,157,151,2539,112,0.509740,0.583643,0.943866,0.544194,0.763755,0.496595,0.104089
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.740000,157,148,2542,112,0.514754,0.583643,0.944981,0.547038,0.764312,0.499803,0.103075
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.750000,156,144,2546,113,0.520000,0.579926,0.946468,0.548330,0.763197,0.501353,0.101386
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.760000,153,142,2548,116,0.518644,0.568773,0.947212,0.542553,0.757993,0.495121,0.099696
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.770000,151,134,2556,118,0.529825,0.561338,0.950186,0.545126,0.755762,0.498443,0.096316
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.780000,151,132,2558,118,0.533569,0.561338,0.950929,0.547101,0.756134,0.500741,0.095640
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.790000,149,130,2560,120,0.534050,0.553903,0.951673,0.543796,0.752788,0.497358,0.094289
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.800000,147,125,2565,122,0.540441,0.546468,0.953532,0.543438,0.750000,0.497513,0.091923
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.810000,147,120,2570,122,0.550562,0.546468,0.955390,0.548507,0.750929,0.503548,0.090233
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.820000,143,118,2572,126,0.547893,0.531599,0.956134,0.539623,0.743866,0.494416,0.088205
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.830000,141,110,2580,128,0.561753,0.524164,0.959108,0.542308,0.741636,0.498634,0.084826
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.840000,140,107,2583,129,0.566802,0.520446,0.960223,0.542636,0.740335,0.499580,0.083474
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.850000,136,100,2590,133,0.576271,0.505576,0.962825,0.538614,0.734201,0.497039,0.079757
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.860000,133,93,2597,136,0.588496,0.494424,0.965428,0.537374,0.729926,0.497732,0.076377
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.870000,131,89,2601,138,0.595455,0.486989,0.966914,0.535787,0.726952,0.497403,0.074349
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.880000,130,82,2608,139,0.613208,0.483271,0.969517,0.540541,0.726394,0.504719,0.071646
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.890000,128,79,2611,141,0.618357,0.475836,0.970632,0.537815,0.723234,0.503192,0.069956
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.900000,124,73,2617,145,0.629442,0.460967,0.972862,0.532189,0.716914,0.500295,0.066577
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.910000,123,69,2621,146,0.640625,0.457249,0.974349,0.533623,0.715799,0.503706,0.064887
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.920000,120,66,2624,149,0.645161,0.446097,0.975465,0.527473,0.710781,0.499323,0.062859
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.930000,115,64,2626,154,0.642458,0.427509,0.976208,0.513393,0.701859,0.486834,0.060493
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.940000,109,62,2628,160,0.637427,0.405204,0.976952,0.495455,0.691078,0.470813,0.057790
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.950000,107,56,2634,162,0.656442,0.397770,0.979182,0.495370,0.688476,0.474980,0.055086
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.960000,103,50,2640,166,0.673203,0.382900,0.981413,0.488152,0.682156,0.472973,0.051707
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.970000,98,44,2646,171,0.690141,0.364312,0.983643,0.476886,0.673978,0.467992,0.047989
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.980000,91,36,2654,178,0.716535,0.338290,0.986617,0.459596,0.662454,0.460854,0.042920
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,0.990000,78,31,2659,191,0.715596,0.289963,0.988476,0.412698,0.639219,0.424958,0.036837
P-SIGNAL-002,esm2_t12_35m_mean_pooled,logistic_regression,1.000000,0,0,2690,269,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,0.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,random_forest,0.000000,269,2690,0,0,0.090909,1.000000,0.000000,0.166667,0.500000,0.000000,1.000000
P-SIGNAL-002,esm2_t12_35m_mean_pooled,random_forest,0.010000,267,2397,293,2,0.100225,0.992565,0.108922,0.182066,0.550743,0.097383,0.900304
P-SIGNAL-002,esm2_t12_35m_mean_pooled,random_forest,0.020000,264,2002,688,5,0.116505,0.981413,0.255762,0.208284,0.618587,0.160999,0.765799
P-SIGNAL-002,esm2_t12_35m_mean_pooled,random_forest,0.030000,256,1649,1041,13,0.134383,0.951673,0.386989,0.235511,0.669331,0.203306,0.643799
P-SIGNAL-002,esm2_t12_35m_mean_pooled,random_forest,0.040000,252,1360,1330,17,0.156328,0.936803,0.494424,0.267943,0.715613,0.248938,0.544779
P-SIGNAL-002,esm2_t12_35m_mean_pooled,random_forest,0.050000,250,1117,1573,19,0.182882,0.929368,0.584758,0.305623,0.757063,0.296460,0.461980
P-SIGNAL-002,esm2_t12_35m_mean_pooled,random_forest,0.060000,242,913,1777,27,0.209524,0.899628,0.660595,0.339888,0.780112,0.330144,0.390335
P-SIGNAL-002,esm2_t12_35m_mean_pooled,random_forest,0.070000,233,739,1951,36,0.239712,0.866171,0.725279,0.375504,0.795725,0.362025,0.328489
P-SIGNAL-002,esm2_t12_35m_mean_pooled,random_forest,0.080000,230,622,2068,39,0.269953,0.855019,0.768773,0.410348,0.811896,0.396041,0.287935
P-SIGNAL-002,esm2_t12_35m_mean_pooled,random_forest,0.090000,227,529,2161,42,0.300265,0.843866,0.803346,0.442927,0.823606,0.426610,0.255492
P-SIGNAL-002,esm2_t12_35m_mean_pooled,random_forest,0.100000,221,458,2232,48,0.325479,0.821561,0.829740,0.466245,0.825651,0.445279,0.229469
P-SIGNAL-002,esm2_t12_35m_mean_pooled,random_forest,0.110000,218,403,2287,51,0.351047,0.810409,0.850186,0.489888,0.830297,0.466358,0.209868
P-SIGNAL-002,esm2_t12_35m_mean_pooled,random_forest,0.120000,215,346,2344,54,0.383244,0.799257,0.871375,0.518072,0.835316,0.491848,0.189591
P-SIGNAL-002,esm2_t12_35m_mean_pooled,random_forest,0.130000,212,304,2386,57,0.410853,0.788104,0.886989,0.540127,0.837546,0.511481,0.174383
P-SIGNAL-002,esm2_t12_35m_mean_pooled,random_forest,0.140000,211,258,2432,58,0.449893,0.784387,0.904089,0.571816,0.844238,0.541945,0.158499
P-SIGNAL-002,esm2_t12_35m_mean_pooled,random_forest,0.150000,206,223,2467,63,0.480186,0.765799,0.917100,0.590258,0.841450,0.557597,0.144981
P-SIGNAL-002,esm2_t12_35m_mean_pooled,random_forest,0.160000,199,200,2490,70,0.498747,0.739777,0.925651,0.595808,0.832714,0.560076,0.134843
P-SIGNAL-002,esm2_t12_35m_mean_pooled,random_forest,0.170000,194,166,2524,75,0.538889,0.721190,0.938290,0.616852,0.829740,0.579962,0.121663
P-SIGNAL-002,esm2_t12_35m_mean_pooled,random_forest,0.180000,193,141,2549,76,0.577844,0.717472,0.947584,0.640133,0.832528,0.604188,0.112876
P-SIGNAL-002,esm2_t12_35m_mean_pooled,random_forest,0.190000,185,127,2563,84,0.592949,0.687732,0.952788,0.636833,0.820260,0.599558,0.105441
P-SIGNAL-002,esm2_t12_35m_mean_pooled,random_forest,0.200000,180,113,2577,89,0.614334,0.669145,0.957993,0.640569,0.813569,0.603603,0.099020
P-SIGNAL-002,esm2_t12_35m_mean_pooled,random_forest,0.210000,176,105,2585,93,0.626335,0.654275,0.960967,0.640000,0.807621,0.603309,0.094965
P-SIGNAL-002,esm2_t12_35m_mean_pooled,random_forest,0.220000,170,96,2594,99,0.639098,0.631970,0.964312,0.635514,0.798141,0.599302,0.089895
P-SIGNAL-002,esm2_t12_35m_mean_pooled,random_forest,0.230000,165,84,2606,104,0.662651,0.613383,0.968773,0.637066,0.791078,0.602847,0.084150
P-SIGNAL-002,esm2_t12_35m_mean_pooled,random_forest,0.240000,158,77,2613,111,0.672340,0.587361,0.971375,0.626984,0.779368,0.594048,0.079419
P-SIGNAL-002,esm2_t12_35m_mean_pooled,random_forest,0.250000,154,70,2620,115,0.687500,0.572491,0.973978,0.624746,0.773234,0.593902,0.075701
P-SIGNAL-002,esm2_t12_35m_mean_pooled,random_forest,0.260000,148,62,2628,121,0.704762,0.550186,0.976952,0.617954,0.763569,0.590173,0.070970
P-SIGNAL-002,esm2_t12_35m_mean_pooled,random_forest,0.270000,146,57,2633,123,0.719212,0.542751,0.978810,0.618644,0.760781,0.593158,0.068604
P-SIGNAL-002,esm2_t12_35m_mean_pooled,random_forest,0.280000,142,52,2638,127,0.731959,0.527881,0.980669,0.613391,0.754275,0.590660,0.065563
P-SIGNAL-002,esm2_t12_35m_mean_pooled,random_forest,0.290000,141,45,2645,128,0.758065,0.524164,0.983271,0.619780,0.753717,0.601037,0.062859
P-SIGNAL-002,esm2_t12_35m_mean_pooled,random_forest,0.300000,140,42,2648,129,0.769231,0.520446,0.984387,0.620843,0.752416,0.604055,0.061507
P-SIGNAL-002,esm2_t12_35m_mean_pooled,random_forest,0.310000,135,37,2653,134,0.784884,0.501859,0.986245,0.612245,0.744052,0.599697,0.058128
